Date,Time,RSNR(dB),Dst(ft),RxBt(V),GPS,GSpd(kmh),Hdg(@),Alt(m),Sats,Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SE,SF,LSW,TxBat(V)
2021-10-12,21:08:19.400,0,0,0.0,,0.0,0.00,0,0,7,1,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:20.900,0,0,0.0,,0.0,0.00,0,0,6,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:22.400,0,0,0.0,,0.0,0.00,0,0,5,0,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:23.900,0,0,0.0,,0.0,0.00,0,0,6,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:25.400,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:26.900,0,0,0.0,,0.0,0.00,0,0,5,1,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:28.400,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:29.900,0,0,0.0,,0.0,0.00,0,0,5,0,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:31.400,0,0,0.0,,0.0,0.00,0,0,6,1,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:32.900,0,0,0.0,,0.0,0.00,0,0,4,0,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:34.410,0,0,0.0,,0.0,0.00,0,0,5,0,-1018,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:35.910,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:37.410,0,0,0.0,,0.0,0.00,0,0,7,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:38.910,0,0,0.0,,0.0,0.00,0,0,5,0,-1015,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:40.410,0,0,0.0,,0.0,0.00,0,0,8,0,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:41.910,0,0,0.0,,0.0,0.00,0,0,7,0,-1015,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:43.410,0,0,0.0,,0.0,0.00,0,0,7,0,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:44.910,0,0,0.0,,0.0,0.00,0,0,7,1,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:46.420,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:47.920,0,0,0.0,,0.0,0.00,0,0,6,1,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:49.420,0,0,0.0,,0.0,0.00,0,0,6,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:50.920,0,0,0.0,,0.0,0.00,0,0,6,2,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:52.420,0,0,0.0,,0.0,0.00,0,0,6,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:53.920,0,0,0.0,,0.0,0.00,0,0,4,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:55.420,0,0,0.0,,0.0,0.00,0,0,6,0,-1018,0,-320,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:56.920,0,0,0.0,,0.0,0.00,0,0,6,1,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:58.420,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:08:59.920,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:01.420,0,0,0.0,,0.0,0.00,0,0,7,1,-1017,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:02.920,0,0,0.0,,0.0,0.00,0,0,5,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:04.420,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:05.920,0,0,0.0,,0.0,0.00,0,0,9,2,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:07.420,0,0,0.0,,0.0,0.00,0,0,4,0,-1018,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:08.920,0,0,0.0,,0.0,0.00,0,0,5,0,-1017,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:10.430,0,0,0.0,,0.0,0.00,0,0,6,1,-1016,0,-311,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:11.930,0,0,0.0,,0.0,0.00,0,0,7,0,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:13.430,0,0,0.0,,0.0,0.00,0,0,5,1,-1015,0,-304,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:14.970,0,0,0.0,,0.0,0.00,0,0,7,0,-1018,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:16.470,0,0,0.0,,0.0,0.00,0,0,6,1,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:17.970,0,0,0.0,,0.0,0.00,0,0,5,1,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:19.470,0,0,0.0,,0.0,0.00,0,0,5,0,-1015,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:20.970,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:22.480,0,0,0.0,,0.0,0.00,0,0,6,1,-1016,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:23.980,0,0,0.0,,0.0,0.00,0,0,4,1,-1015,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:25.480,0,0,0.0,,0.0,0.00,0,0,6,0,-1015,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:26.980,0,0,0.0,,0.0,0.00,0,0,6,1,-1019,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:28.480,0,0,0.0,,0.0,0.00,0,0,7,0,-1015,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:29.980,0,0,0.0,,0.0,0.00,0,0,6,1,-1016,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:31.490,0,0,0.0,,0.0,0.00,0,0,4,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:32.990,0,0,0.0,,0.0,0.00,0,0,5,1,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:34.490,0,0,0.0,,0.0,0.00,0,0,5,1,-1015,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:35.990,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:37.490,0,0,0.0,,0.0,0.00,0,0,6,1,-1018,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:38.990,0,0,0.0,,0.0,0.00,0,0,6,1,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:40.490,0,0,0.0,,0.0,0.00,0,0,5,1,-1015,2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:41.990,0,0,0.0,,0.0,0.00,0,0,5,1,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:43.490,0,0,0.0,,0.0,0.00,0,0,5,0,-1018,0,-307,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:44.990,0,0,0.0,,0.0,0.00,0,0,7,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:46.500,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:48.000,0,0,0.0,,0.0,0.00,0,0,3,0,-1014,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:49.500,0,0,0.0,,0.0,0.00,0,0,5,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:51.000,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:52.500,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:54.000,0,0,0.0,,0.0,0.00,0,0,3,2,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:55.500,0,0,0.0,,0.0,0.00,0,0,6,2,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:57.000,0,0,0.0,,0.0,0.00,0,0,4,1,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:09:58.500,0,0,0.0,,0.0,0.00,0,0,5,1,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:00.000,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:01.500,0,0,0.0,,0.0,0.00,0,0,6,2,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:03.010,0,0,0.0,,0.0,0.00,0,0,4,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:04.510,0,0,0.0,,0.0,0.00,0,0,6,1,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:06.010,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:07.510,0,0,0.0,,0.0,0.00,0,0,6,0,-1017,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:09.010,0,0,0.0,,0.0,0.00,0,0,7,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:10.510,0,0,0.0,,0.0,0.00,0,0,7,1,-1015,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:12.010,0,0,0.0,,0.0,0.00,0,0,7,2,-1015,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:13.520,0,0,0.0,,0.0,0.00,0,0,5,2,-1016,2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:15.020,0,0,0.0,,0.0,0.00,0,0,5,1,-1017,0,-313,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:16.520,0,0,0.0,,0.0,0.00,0,0,6,2,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:18.020,0,0,0.0,,0.0,0.00,0,0,6,0,-1015,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:19.520,0,0,0.0,,0.0,0.00,0,0,6,2,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:21.030,0,0,0.0,,0.0,0.00,0,0,6,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:22.530,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:24.030,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:25.530,0,0,0.0,,0.0,0.00,0,0,6,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:27.030,0,0,0.0,,0.0,0.00,0,0,7,1,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:28.530,0,0,0.0,,0.0,0.00,0,0,5,1,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:30.030,0,0,0.0,,0.0,0.00,0,0,3,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:31.530,0,0,0.0,,0.0,0.00,0,0,5,0,-1015,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:33.030,0,0,0.0,,0.0,0.00,0,0,6,0,-1017,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:34.530,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:36.030,0,0,0.0,,0.0,0.00,0,0,7,0,-1016,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:37.530,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:39.030,0,0,0.0,,0.0,0.00,0,0,5,0,-1015,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:40.530,0,0,0.0,,0.0,0.00,0,0,4,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:42.040,0,0,0.0,,0.0,0.00,0,0,4,2,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:43.540,0,0,0.0,,0.0,0.00,0,0,5,1,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:45.040,0,0,0.0,,0.0,0.00,0,0,6,0,-1015,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:46.540,0,0,0.0,,0.0,0.00,0,0,6,0,-1016,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:48.040,0,0,0.0,,0.0,0.00,0,0,6,0,-1018,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:49.540,0,0,0.0,,0.0,0.00,0,0,7,1,-1015,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:51.040,0,0,0.0,,0.0,0.00,0,0,5,1,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:52.540,0,0,0.0,,0.0,0.00,0,0,7,0,-1014,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:54.040,0,0,0.0,,0.0,0.00,0,0,4,0,-1016,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:55.540,0,0,0.0,,0.0,0.00,0,0,5,1,-1015,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:57.040,0,0,0.0,,0.0,0.00,0,0,6,1,-1016,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:10:58.540,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:00.040,0,0,0.0,,0.0,0.00,0,0,4,1,-1015,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:01.540,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:03.050,0,0,0.0,,0.0,0.00,0,0,7,1,-1015,1,-370,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:04.550,0,0,0.0,,0.0,0.00,0,0,4,0,-1016,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:06.050,0,0,0.0,,0.0,0.00,0,0,3,1,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:07.550,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:09.050,0,0,0.0,,0.0,0.00,0,0,4,-1,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:10.550,0,0,0.0,,0.0,0.00,0,0,4,1,-1015,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:12.050,0,0,0.0,,0.0,0.00,0,0,5,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:13.550,0,0,0.0,,0.0,0.00,0,0,5,1,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:15.050,0,0,0.0,,0.0,0.00,0,0,6,1,-1017,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:16.560,0,0,0.0,,0.0,0.00,0,0,6,0,-1017,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:18.060,0,0,0.0,,0.0,0.00,0,0,5,0,-1016,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:19.560,0,0,0.0,,0.0,0.00,0,0,4,0,-1015,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:21.060,0,0,0.0,,0.0,0.00,0,0,4,1,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:22.560,0,0,0.0,,0.0,0.00,0,0,4,0,-1017,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:24.060,0,0,0.0,,0.0,0.00,0,0,6,1,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:25.560,0,0,0.0,,0.0,0.00,0,0,4,1,-1014,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:27.060,0,0,0.0,,0.0,0.00,0,0,5,0,-1015,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:28.560,0,0,0.0,,0.0,0.00,0,0,5,0,-1015,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:30.060,0,0,0.0,,0.0,0.00,0,0,5,1,-1014,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:31.560,0,0,0.0,,0.0,0.00,0,0,8,1,-1017,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:33.060,0,0,0.0,,0.0,0.00,0,0,4,0,-1016,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:34.560,0,0,0.0,,0.0,0.00,0,0,8,-2,-1023,4,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:36.070,0,0,0.0,,0.0,0.00,0,0,10,-2,-1024,3,-301,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:37.570,0,0,0.0,,0.0,0.00,0,0,9,-3,-1024,2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:39.070,0,0,0.0,,0.0,0.00,0,0,11,-2,-1024,3,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:40.570,0,0,0.0,,0.0,0.00,0,0,10,-3,-1024,2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:42.070,0,0,0.0,,0.0,0.00,0,0,11,-2,-1024,2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:43.570,0,0,0.0,,0.0,0.00,0,0,13,-2,-1024,3,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:45.070,0,0,0.0,,0.0,0.00,0,0,11,-3,-1024,2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:46.570,0,0,0.0,,0.0,0.00,0,0,13,-2,-1024,2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:48.070,0,0,0.0,,0.0,0.00,0,0,10,-3,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:49.980,0,0,0.0,,0.0,0.00,0,0,10,-3,-1024,2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:51.470,0,0,0.0,,0.0,0.00,0,0,10,-2,-1024,2,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:54.090,0,0,0.0,,0.0,0.00,0,0,10,-2,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:55.590,0,0,0.0,,0.0,0.00,0,0,9,-1,-1024,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:57.090,0,0,0.0,,0.0,0.00,0,0,5,-4,-521,3,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:11:58.590,0,0,0.0,,0.0,0.00,0,0,5,-1,-518,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:00.110,0,0,0.0,,0.0,0.00,0,0,6,-2,-517,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:01.620,0,0,0.0,,0.0,0.00,0,0,7,-2,-518,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:03.120,0,0,0.0,,0.0,0.00,0,0,8,-1,-518,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:04.650,0,0,0.0,,0.0,0.00,0,0,7,-4,-518,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:06.180,0,0,0.0,,0.0,0.00,0,0,7,-4,-517,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:07.680,0,0,0.0,,0.0,0.00,0,0,7,-2,-518,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:09.180,0,0,0.0,,0.0,0.00,0,0,6,-2,-517,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:10.680,0,0,0.0,,0.0,0.00,0,0,7,-2,-517,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:12.190,0,0,0.0,,0.0,0.00,0,0,5,-3,-517,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:13.690,0,0,0.0,,0.0,0.00,0,0,5,-3,-518,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:15.190,0,0,0.0,,0.0,0.00,0,0,5,-3,-519,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:16.690,0,0,0.0,,0.0,0.00,0,0,6,-3,-519,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:18.190,0,0,0.0,,0.0,0.00,0,0,5,-2,-517,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:19.690,0,0,0.0,,0.0,0.00,0,0,7,-2,-518,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:21.190,0,0,0.0,,0.0,0.00,0,0,7,-3,-518,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:22.690,0,0,0.0,,0.0,0.00,0,0,5,-3,-517,1,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
2021-10-12,21:12:24.190,0,0,0.0,,0.0,0.00,0,0,6,-2,-518,0,-1024,-1024,-1,-1,-1,-1,-1,-1,0x0000000000000008,4.0
